squirrel_id,trapping_id,year,vial_number,poop_id,poop_time,comments
10407,89517,2009,1,A0619,842,NA
10336,89828,2009,1,A0620,959,NA
10137,88014,2009,1,A0622,938,NA
10215,88032,2009,1,A0623,1045,NA
10140,88203,2009,1,A0624,1035,NA
10145,88776,2009,1,A0626,1035,NA
10312,88496,2009,1,A0627,NA,NA
10543,87955,2009,1,A0628,1320,NA
10271,90504,2009,1,A0629,814,NA
10624,89373,2009,1,A0630,1158,NA
10133,89662,2009,1,A0631,919,NA
10160,92335,2009,1,A0638,939,HT 0
10762,88477,2009,1,A0639,901,N1
10475,89126,2009,1,A0641,1035,NA
10387,88564,2009,1,A0642,1045,NA
10317,88018,2009,1,A0644,1113,NA
10119,89603,2009,1,A0645,1002,NA
10346,89835,2009,1,A0646,1135,NA
10324,89679,2009,1,A0647,1105,NA
10324,89741,2009,1,A0647,1105,NA
10112,88889,2009,1,A0648,915,NA
10295,89542,2009,1,A0649,1005,NA
10336,88140,2009,1,A0651,1233,NA
10661,89971,2009,1,A0652,1138,HT 7
13676,87963,2009,1,A0653,1041,NA
10465,90147,2009,1,A0655,904,NA
10422,89062,2009,1,A0656,1144,NA
10657,89263,2009,1,A0658,924,NA
10155,88891,2009,1,A0659,1021,NA
10213,87872,2009,1,A0660,1040,NA
10318,88206,2009,1,A0661,1115,NA
10181,88204,2009,1,A0662,925,NA
10191,89356,2009,1,A0664,1145,NA
10405,90014,2009,1,A0666,1012,NA
10587,89875,2009,1,A0669,935,NA
13653,87885,2009,1,A0670,1100,NA
10167,89273,2009,1,A0672,1025,NA
11177,87936,2009,1,A0674,952,NA
10748,88209,2009,1,A0674,1016,NA
10702,89529,2009,1,A0675,946,NA
10183,88205,2009,1,A0677,951,NA
10260,88829,2009,1,A0678,940,NA
10304,87874,2009,1,A0679,1001,NA
11176,87935,2009,1,A0680,1135,NA
10121,88202,2009,1,A0681,940,NA
10374,87928,2009,1,A0682,1042,NA
10391,88784,2009,1,A0684,1122,HT 0; not sure p2 3?
10735,91104,2009,1,A0685,1125,HT=10; OFT=21
10062,90483,2009,1,A0687,921,NA
10701,89528,2009,1,A0688,842,NA
10219,87873,2009,1,A0690,1245,NA
10405,89667,2009,1,A0692,1024,NA
10184,88017,2009,1,A0694,1056,NA
10735,90199,2009,1,A0695,1224,NA
11206,89018,2009,1,A0697,954,NA
13655,88449,2009,1,A0698,1000,NA
10344,88215,2009,1,A0700,1016,NA
10762,89612,2009,1,A0701,1019,NA
10191,89731,2009,1,A0702,1219,Went towards J5
11164,89613,2009,1,A0703,938,NA
10140,87922,2009,1,A0704,1248,NA
11159,87947,2009,1,A0705,1050,NA
11212,89877,2009,1,A0706,1015,NA
10271,88968,2009,1,A0707,1100,NA
10456,87989,2009,1,A0708,1330,NA
10289,89874,2009,1,A0709,1110,NA
10062,89538,2009,1,A0710,1151,NA
10657,88971,2009,1,A0712,1038,NA
10095,89982,2009,1,A0713,935,NA
10408,88207,2009,1,A0714,1009,NA
10133,91319,2009,1,A0715,930,HT=10
10762,87883,2009,1,A0716,1130,NA
10160,90914,2009,1,A0717,927,HT 0. Weighed her before HT.
13676,88006,2009,1,A0720,1139,NA
10686,87934,2009,1,A0723,1234,NA
13660,87949,2009,1,A0725,1030,NA
10190,89873,2009,1,A0726,958,NA
10265,88282,2009,1,A0727,1007,NA
10182,90697,2009,1,A0728,1030,HT=24; OFT=50
10344,87987,2009,1,A0730,1230,NA
10727,89992,2009,1,A0736,1015,NA
10587,87904,2009,1,A0738,1104,NA
10407,88217,2009,1,Å0741,837,Sore on rleg
10191,90012,2009,1,A0742,2126,NA
10462,88085,2009,1,A0744,1100,NA
10133,87977,2009,1,A0745,1030,NA
11177,89871,2009,1,A0746,912,HT forgot; OFT 14
10712,88012,2009,1,A0747,1238,NA
10253,89047,2009,1,A0748,1018,NA
10085,88888,2009,1,A0750,959,NA
10321,89912,2009,1,A0751,1039,NA
10217,88897,2009,1,A0752,1008,NA
10689,89624,2009,1,A0754,912,NA
11211,89700,2009,1,A0754,1033,NA
10717,89287,2009,1,A0755,1033,NA
10311,89179,2009,1,A0756,1157,NA
10688,89829,2009,1,A0757,916,"Released without Handeling, handeled less then 14 days"
10735,92815,2009,1,A0760,959,HT 3
10160,88966,2009,1,A0762,940,NA
10119,90137,2009,1,A0763,942,HT 22: OFT 0
13660,89124,2009,1,A0764,929,NA
10452,89544,2009,1,A0766,1036,NA
10372,89836,2009,1,A0767,852,NA
10405,89262,2009,1,A0768,903,NA
10307,89205,2009,1,A0770,1006,HT 16
10402,89050,2009,1,A0771,1057,NA
13653,88996,2009,1,A0773,1002,NA
10395,89478,2009,1,A0775,908,NA
10677,89168,2009,1,A0777,911,HT 3
10627,90471,2009,1,A0778,933,Weaned...
10119,88890,2009,1,A0780,1123,NA
10416,89207,2009,1,A0783,1122,HT 11
10408,89467,2009,1,A0784,915,released without handling
13666,90250,2009,1,A0785,905,HT 10
11080,92511,2009,1,A0786,915,HT 15
10735,89599,2009,1,A0788,1126,Late P2? Ate after released.
10399,89684,2009,1,A0789,944,NA
10253,89199,2009,1,A0791,1044,NA
10517,90608,2009,1,A0792,1127,HT 27
10686,89832,2009,1,A0793,1102,HT 0
10081,89161,2009,1,A0794,1000,NA
10219,89274,2009,1,A0795,1019,NA
11164,88914,2009,1,A0796,1008,NA
10095,89824,2009,1,A0797,1019,NA
13663,89248,2009,1,A0798,1057,NA
10086,90162,2009,1,A0799,934,NA
11177,88341,2009,1,A0800,944,NA
11177,88291,2009,1,A0801,1205,NA
10569,88663,2009,1,A0802,NA,NA
10295,89134,2009,1,A0804,1044,NA
11176,89575,2009,1,A0805,1103,"released without handling, not primary midden"
10206,89083,2009,1,A0806,922,NA
10308,88494,2009,1,A0809,NA,NA
13667,91036,2009,1,A0810,1233,HT 13.
10374,88702,2009,1,A0811,854,NA
10145,88513,2009,1,A0814,1126,NA
10661,88350,2009,1,A0815,954,NA
11171,89476,2009,1,A0817,1130,released without handling
10688,88930,2009,1,A0818,954,NA
13683,88937,2009,1,A0819,1015,NA
10629,88310,2009,1,A0820,1052,NA
10122,89081,2009,1,A0821,1032,NA
10265,88603,2009,1,A0822,928,NA
10465,89209,2009,1,A0823,923,HT 20
10203,89230,2009,1,A0824,935,NA
10260,89200,2009,1,A0826,1146,NA
10465,88416,2009,1,A0827,1001,NA
11176,90583,2009,1,A0828,1046,HT 17
11192,88480,2009,1,A0829,947,NA
10436,88660,2009,1,A0830,1034,NA
10657,88817,2009,1,A0831,943,"Possible P2, md; recap in a week."
10607,88485,2009,1,A0832,906,NA
10122,88948,2009,1,A0833,1041,NA
10640,89191,2009,1,A0835,957,NA
10308,89237,2009,1,A0836,1037,NA
10461,89638,2009,1,A0837,1054,HT 10
10405,90958,2009,1,A0838,1013,NA
10750,88367,2009,1,A0840,1112,mistakenly not handled
10391,89147,2009,1,A0840,1041,NA
10121,88232,2009,1,A0841,916,NA
10408,88287,2009,1,A0844,1105,Possibly a P2; trap again in ~7d.
10375,88235,2009,1,A0846,835,NA
10271,88397,2009,1,A0849,848,NA
10304,88899,2009,1,a0850,1055,NA
13659,88759,2009,1,A0851,1137,NA
10640,88955,2009,1,A0852,1104,Maybe Ld nipples and early P3?
10181,89923,2009,1,A0852,1047,HT 10; OFT 10;
13667,89099,2009,1,A0853,1110,NA
10752,90477,2009,1,A0856,1050,HT=8; OFT=0
10187,89334,2009,1,A0858,934,NA
10213,89101,2009,1,A0862,1135,NA
10160,89588,2009,1,A0864,925,Ran towards K.12
10589,89343,2009,1,A0865,912,NA
10413,91402,2009,1,A0866,955,HT 17
10213,88895,2009,1,A0867,1019,NA
10108,89761,2009,1,A0868,907,NA
10318,89867,2009,1,A0869,1032,HT 6; OFT 20
10646,89286,2009,1,A0870,1029,NA
10160,91160,2009,1,A0871,1050,HT=12; OFT=40
13653,88842,2009,1,A0872,1039,NA
13667,88886,2009,1,A0873,1135,Reproductive status uncertain.
13667,92342,2009,1,A0874,1032,HT 8
10289,89339,2009,1,A0875,1123,NA
10407,88902,2009,1,A0877,1042,NA
10191,92863,2009,1,A0878,1346,NA
10285,89774,2009,1,A0879,932,HT 0; OFT 15;
13666,90016,2009,1,A0880,847,HT 12
10183,90606,2009,1,A0881,1100,HT 11
13666,88976,2009,1,A0882,1120,NA
10456,89208,2009,1,A0882,1022,NA
10624,89284,2009,1,A0887,1133,NA
10155,89272,2009,1,A0888,1044,NA
8746,89006,2009,1,A0889,927,NA
10342,89637,2009,1,A0889,857,OFT 6; HT 16
10387,89108,2009,1,A0890,1000,NA
10102,89825,2009,1,A0890,940,NA
10112,89162,2009,1,A0891,916,HT 11; po but no lac nip
10190,89149,2009,1,A0892,932,NA
11198,88757,2009,1,A0893,924,NA
10661,88883,2009,1,A0893,1114,Stomach felt full and hard; nipples may have been slightly crusty; no milk.
10183,89321,2009,1,A0894,1043,Released without handling
10335,90295,2009,1,A0895,927,NA
10627,88753,2009,1,A0901,1001,NA
10336,88447,2009,1,A0903,935,NA
10293,89178,2009,1,A0904,1012,NA
10183,88518,2009,1,A0905,1005,NA
13663,88859,2009,1,A0906,1045,NA
13660,89296,2009,1,A0907,920,NA
10155,88463,2009,1,A0908,1003,NA
10181,86687,2009,1,A0910,825,Released
10408,88785,2009,1,A0912,957,NA
10342,89027,2009,1,A0915,902,NA
10402,88833,2009,1,A0917,1035,NA
10621,88665,2009,1,A0920,1050,NA
10407,89166,2009,1,A0921,1030,HT 18
10265,89074,2009,1,A0922,1004,NA
10686,88865,2009,1,A0923,1230,NA
10213,88300,2009,1,A0924,1016,NA
10413,87422,2009,1,A0925,1302,NA
10456,88415,2009,1,A0925,1151,NA
10081,89269,2009,1,A0925,920,HT 1
11177,89401,2009,1,A0926,930,NA
10547,88253,2009,1,A0927,1000,"2NotchREar,DNA"
10140,88940,2009,1,A0928,1121,NA
13666,91329,2009,1,A0929,911,HT 7
10338,88951,2009,1,A0930,852,Couldn't get milk; LL?
11177,89029,2009,1,A0931,840,NA
10640,91020,2009,1,A0933,1050,NA
10217,88744,2009,1,A0935,1124,colours changed at a later date.
10260,88408,2009,1,A0936,1123,NA
10145,88860,2009,1,A0937,1038,NA
10624,88257,2009,1,A0939,930,NA
10344,88358,2009,1,A0941,1048,NA
13653,88370,2009,1,A0942,1000,NA
10317,89140,2009,1,A0945,1127,NA
10374,89961,2009,1,A0946,915,HT 0; OFT 0
10377,88944,2009,1,A0947,959,NA
10334,89251,2009,1,A0950,1015,NA
11188,88459,2009,1,A0951,916,NA
10650,89374,2009,1,A0953,949,HT 12
10113,88646,2009,1,A0954,920,NA
13672,89193,2009,1,A0955,940,NA
11176,89477,2009,1,A0958,927,Released
10292,89177,2009,1,A0959,1049,NA
13659,88315,2009,1,A0960,1003,NA
13666,88404,2009,1,A0962,950,NA
11176,89646,2009,1,A0964,1011,OFT 13;
10569,88834,2009,1,A0967,954,NA
10627,88908,2009,1,a0969,1134,NA
10133,90665,2009,1,A0971,1133,HT 20
10407,89277,2009,1,A0972,906,HT 11
10278,90616,2009,1,A0973,845,NA
13692,89980,2009,1,A0974,851,HT 12; OFT 8
10181,88780,2009,1,A0975,919,NA
10087,90111,2009,1,A0975,1043,NA
10746,88789,2009,1,A0978,1104,NA
10342,88285,2009,1,A0980,950,"Groomed herself and spread her scent on mid border, though was caught on her neighbour's mid."
10191,88812,2009,1,A0981,1041,Possible P2? Trap again in a week.
10081,88354,2009,1,A0982,1029,Battered
10177,88233,2009,1,A0983,927,NA
10318,89141,2009,1,A0984,815,NA
10419,88658,2009,1,A0985,1023,NA
13688,91779,2009,1,A0987,1002,NA
10759,88339,2009,1,A0989,1023,barked after release
10133,88632,2009,1,A0991,856,"Could possibly be only P0, but recorded as P1 just in case."
10262,88674,2009,1,A0992,928,NA
10239,88431,2009,1,A0993,1043,NA
10646,88988,2009,1,A0995,1029,NA
10081,88554,2009,1,A0996,856,NA
10206,89188,2009,1,A0997,1125,NA
10833,89973,2009,1,A0998,937,HT 5
10407,88414,2009,1,A0999,929,NA
10160,92614,2009,1,A10:31,1122,Released w/o handling.
10759,91457,2009,1,A1001,1103,HT 21
10377,91068,2009,1,A1002,955,HT 18
10342,90937,2009,1,A1003,906,HT 23
10657,90990,2009,1,A1004,929,FMRI 1034
10271,91258,2009,1,A1005,925,FMRF 09:25
10759,90938,2009,1,A1006,948,HT 21
10183,90936,2009,1,A1009,950,"FMRI 0950; Died in next 2 days, probably GH (5-7 squirrels in area also killed by GH)"
10374,91596,2009,1,A1011,858,HT 0
13666,91690,2009,1,A1012,918,HT 8
10191,91688,2009,1,A1013,857,HT 0
10461,91278,2009,1,A1014,928,NO ICE BUT PUT IN FREEZER BY 10:26; HT 9
10246,91284,2009,1,A1015,1005,HT 0
10374,91189,2009,1,A1016,923,HT 2
10589,91205,2009,1,A1017,932,HT 12
10754,91280,2009,1,A1018,856,NO ICE BUT PUT IN FREEZER BY 10:26
11080,92822,2009,1,A1019,1015,NA
10578,91468,2009,1,A1021,950,HT 10
10517,91070,2009,1,A1022,902,FMRF 0902;HT 26
11260,92194,2009,1,A1024,836,HT0
10377,91190,2009,1,A1025,942,FMRI 0942
10947,90796,2009,1,A1027,1104,"FR, F2 Baby?"
10405,91101,2009,1,A1028,1218,Only handled to put on RC.
10155,91332,2009,1,A1028,956,FMRI 0956
10401,91179,2009,1,A1029,941,Weighed female after collar removed
10587,92318,2009,1,A1030,1028,NA
11049,91512,2009,1,A1032,1218,HT 6
10133,92214,2009,1,A1033,2118,HT 8
10727,91126,2009,1,A1034,944,HT: 11s WEAN
11440,92738,2009,1,A1038,1110,HT 12
11206,91182,2009,1,A1039,919,NA
11177,91283,2009,1,A1040,1022,HT 12
10754,90900,2009,1,A1041,1026,HT 20
10289,91355,2009,1,A1042,950,HT 14
10160,92806,2009,1,A1043,2230,NA
10646,91171,2009,1,A1044,1136,HT: 15s; Weaned
13667,92879,2009,1,A1045,1049,HT 16
13688,91132,2009,1,A1046,918,Ht: 18s
11448,92823,2009,1,A1047,1100,NA
10112,90880,2009,1,A1049,1001,FMRF 1001
11198,89949,2009,1,A1050,1011,FMRI 1011
11159,90158,2009,1,A1050,1002,HT 18;
10145,89956,2009,1,A1051,1143,HT 13
10246,91675,2009,1,A1052,1000,HT 5
11171,90546,2009,1,A1053,1225,HT 7
10167,90019,2009,1,A1054,910,Released
10137,90097,2009,1,A1056,1328,HT 4
10184,90975,2009,1,A1057,2105,HT 16
11177,90820,2009,1,A1058,1121,HT 13
10377,90105,2009,1,A1059,855,HT 17; OFT 12
10081,89804,2009,1,A1060,1133,NA
10318,90894,2009,1,A1061,1020,escaped first time; HT=22; OFT=25
10289,91202,2009,1,A1063,920,HT 14
10304,90021,2009,1,A1065,930,HT 1; OFT 0
11206,89860,2009,1,A1067,1006,NA
11211,90030,2009,1,A1070,900,NA
10746,90609,2009,1,A1071,951,HT 4
10508,91528,2009,1,A1072,1013,HT 10
10342,89960,2009,1,A1073,1021,HT 16
10686,91191,2009,1,A1074,1120,HT 15
10253,90881,2009,1,A1075,1150,FMRF 1150
10593,90347,2009,1,A1076,936,NA
10416,90023,2009,1,A1077,910,Released
10627,90257,2009,1,A1078,910,Lac...
10624,90082,2009,1,A1079,956,"No milk, looked like new lac"
10461,90073,2009,1,A1080,1100,HT 11; OFT 15
10096,89983,2009,1,A1081,929,NA
10375,90607,2009,1,A1083,900,HT 14
10362,92337,2009,1,A1084,959,HT 15. Ear was healed enough to retag
10746,91072,2009,1,A1085,2310,HT=14; OFT=16
10285,90541,2009,1,A1086,942,HT 0
10081,90293,2009,1,A1087,1154,NA
10413,91015,2009,1,A1088,1048,NA
10377,90543,2009,1,A1089,958,HT 0
10285,91594,2009,1,A1090,1014,HT 1
10374,90814,2009,1,A1091,859,HT 2
10203,89984,2009,1,A1092,1051,"HT:6 seconds, possible weened nipples"
10661,90245,2009,1,A1093,2112,NA
10155,90838,2009,1,A1095,1149,HT: 1s
10126,90138,2009,1,A1098,1142,HT 1; OFT 16; thin lac
10375,90104,2009,1,A1099,1353,NA
10658,90083,2009,1,A1099,1925,NA
10375,90103,2009,1,A1099,1353,NA
10239,90690,2009,1,A1100,1021,NA
10184,90810,2009,1,A1103,1022,HT 2
10148,91504,2009,1,A1104,958,HT 18
11208,91478,2009,1,A1106,910,HT 18
13666,92099,2009,1,A1108,2104,HT 0
10182,91065,2009,1,A1109,1021,FMRF 1021; HT 22
13684,91183,2009,1,A1110,1035,Nipples md but dry and crusty blood found near vaginal area
10706,92073,2009,1,A1112,916,HT1
10375,91243,2009,1,A1113,921,HT 1
10762,90259,2009,1,A1114,858,NA
10148,91053,2009,1,A1115,1045,NA
10190,91521,2009,1,A1118,926,HT 15
10905,91360,2009,1,A1119,924,HT 16
10391,91069,2009,1,A1120,1111,HT 1
10184,91636,2009,1,A1122,2035,No HT taken; OFT=25 + 4 large smears
10187,90699,2009,1,A1123,949,NA
11171,91194,2009,1,A1126,1041,HT 16
11171,90901,2009,1,A1127,1055,HT 1
10646,90149,2009,1,A1128,847,HT 17; OFT 4
10308,91121,2009,1,A1129,1026,HT: 0s
10872,92686,2009,1,A1130,919,NA
10187,90438,2009,1,A1131,912,NA
10285,91009,2009,1,A1132,1146,HT 1
10187,91459,2009,1,A1133,1024,HT 0
11440,92512,2009,1,A1138,951,HT 25.
10321,91723,2009,1,A1139,925,HT4
10759,91396,2009,1,A1141,1006,HT 21
10377,91244,2009,1,A1142,854,FMRF 0854
10391,91277,2009,1,A1145,2037,FMRI 2037
13670,90709,2009,1,A1146,918,NA
10182,90974,2009,1,A1147,1115,FMRI 1115
10657,91102,2009,1,A1149,1151,FMRF 1151
10482,90658,2009,1,A1150,925,NA
10226,90994,2009,1,A1151,NA,NA
13667,90991,2009,1,A1152,955,HT=5; OFT=16
10145,90575,2009,1,A1155,910,HT=16; OFT=9 (3 smears); 1st part of OFT= 8 min
10304,90143,2009,1,A1159,1016,FMRF 1040;HT 23;
10307,91169,2009,1,A1160,903,HT: 18s
10759,90610,2009,1,A1161,945,HT=20; OFT=30; took off after rattling
10342,91242,2009,1,A1162,948,HT 17
10213,90622,2009,1,A1164,956,Lump in belly not increasing
10658,90922,2009,1,A1165,1030,HT: 0s
10242,89985,2009,1,A1166,859,NA
10253,90964,2009,1,A1167,1038,HT: 18s
13667,91580,2009,1,A1168,1025,Released without handling
10375,90815,2009,1,A1169,928,NA
10761,90764,2009,1,A1170,1032,HT: 18s
10344,90840,2009,1,A1171,1058,HT: 22s
10407,90469,2009,1,A1172,1130,HT=7; OFT=13
10112,90753,2009,1,A1173,944,FMRI 0944
10746,91601,2009,1,A1175,930,HT 19
10324,90080,2009,1,A1176,1012,NA
10661,91214,2009,1,A1176,841,HT 26
10413,90276,2009,1,A1177,922,NA
13660,90641,2009,1,A1179,924,HT: 1s
10160,90451,2009,1,A1180,936,HT 10
10693,90733,2009,1,A1181,901,NA
10191,90503,2009,1,A1183,1051,HT 0
10971,92766,2009,1,A1183,2142,NA
10467,90965,2009,1,A1185,1018,HT: 1s; blood and milk from nipples
10905,91472,2009,1,A1186,1042,HT 20
10417,91884,2009,1,A1187,923,not handled
10661,91103,2009,1,A1189,1056,HT 22
10271,90668,2009,1,A1191,914,HT 25
11208,90664,2009,1,A1192,1017,NA
10759,91073,2009,1,A1194,1208,Released
10324,90626,2009,1,A1195,939,NA
10761,90479,2009,1,A1196,911,HT: 1s
13660,90090,2009,1,A1197,1004,NA
10344,90255,2009,1,A1199,1001,NA
11198,90524,2009,1,A1200,1109,HT=17; OFT=11; juv on midden during OFT
13688,91008,2009,1,A1201,NA,"Got Caught in bag, had to let go"
10517,90976,2009,1,A1202,946,FMRI 0946
10167,90839,2009,1,A1203,1123,HT: 2s
10689,89990,2009,1,A1204,853,NA
10762,90304,2009,1,A1205,1025,FMR
10213,90963,2009,1,A1206,947,Ht: 20s
10265,90651,2009,1,A1207,853,HT 19
10133,90066,2009,1,A1208,957,HT 17
10096,91423,2009,1,A1211,1128,HT 0
10757,90550,2009,1,A1213,911,NA
10833,92872,2009,1,A1214,1623,HT 1
10679,90084,2009,1,A1215,1017,NA
8746,89981,2009,1,A1216,1019,NA
10399,91554,2009,1,A1218,1010,HT 16
10517,90897,2009,1,A1219,NA,OFT done but not general handling due to rain
10137,90649,2009,1,A1223,1221,NA
13666,90131,2009,1,A1226,1157,HT 20
10646,89945,2009,1,A1227,922,FMRI 0922
10650,91620,2009,1,A1228,858,HT: 22s
10712,90348,2009,1,A1229,1012,NA
10657,90244,2009,1,A1230,1000,HT 10
13676,89954,2009,1,A1231,958,NA
10318,90463,2009,1,A1232,2150,"FMRF 2150; hcrit 49,- R13"
10122,90272,2009,1,A1235,1027,NA
10393,90870,2009,1,A1237,1001,NA
10182,90577,2009,1,A1238,945,Released without handling since past time
13660,90927,2009,1,A1240,1131,HT: 25s
13659,90404,2009,1,A1242,918,HT 13;
10517,90735,2009,1,A1243,1220,HT=21; escaped before OFT could be done
13684,90355,2009,1,A1244,1025,NA
10226,90409,2009,1,A1245,952,HT27
10191,91321,2009,1,A1245,1001,HT 2. late p2?
10102,91178,2009,1,A1246,1013,NA
10253,90755,2009,1,A1248,1051,FMRI 1051
10347,91285,2009,1,A1250,1100,HT 30
13670,90951,2009,1,A1252,1155,NA
10393,91311,2009,1,A1254,1000,HT 27
10710,91314,2009,1,A1255,907,HT 30
13672,91094,2009,1,A1256,1140,NA
10393,91153,2009,1,A1257,848,HT 30
10753,91207,2009,1,A1260,950,NA
10206,91078,2009,1,A1261,905,HT 30
10395,91312,2009,1,A1262,1100,"HT 20, Released for dangerous brokenbag"
10702,90763,2009,1,A1263,NA,NA
10587,91088,2009,1,A1264,845,NA
10677,90722,2009,1,A1265,940,NA
10182,91593,2009,1,A1270,1004,HT 21
10465,91412,2009,1,A1272,1050,NA
11049,91744,2009,1,A1276,1032,No weight
10735,91487,2009,1,A1282,1136,HT 5; FMRI 12:34
10377,91597,2009,1,A1284,1025,HT 17
10184,92200,2009,1,A1285,846,HT 10
10401,91699,2009,1,A1286,953,NA
10081,91488,2009,1,A1287,1000,FMR Background Sample
10658,91499,2009,1,A1288,1045,FMR  background sample
11159,91626,2009,1,A1291,1004,HT: 12s
10482,91678,2009,1,A1293,925,HT 22
10706,91700,2009,1,A1294,NA,HT=0 stomach very bloated but not pregnant
10191,91481,2009,1,A1300,1045,HT 0
11193,91417,2009,1,A1302,950,HT 0
10761,91337,2009,1,A1306,1017,HT: 17s
10344,91613,2009,1,A1308,1039,HT: 22s
10126,91610,2009,1,A1309,1154,HT: 1s
10465,92043,2009,1,A1311,907,HT: 25s
10640,91606,2009,1,A1312,820,HT 12
10112,91609,2009,1,A1313,1000,HT=13; OFT=16
10422,91727,2009,1,A1314,915,HT15
10253,91408,2009,1,A1317,1040,NA
10517,91348,2009,1,A1320,1039,"dirty neck, feces?"
11176,91604,2009,1,A1323,1040,HT 18
10405,91485,2009,1,A1326,912,HT 0; FMRI 10:22
10416,92234,2009,1,A1332,924,Ht: 17
10184,91300,2009,1,A1333,1152,HT 5;
11177,92609,2009,1,A1335,1108,HT 15
10699,91680,2009,1,A1336,853,HT 18
10155,91448,2009,1,A1339,1225,FMRF 1225
11192,91584,2009,1,A1340,910,HT=14; OFT=12
10686,91600,2009,1,A1341,949,HT 8
10391,92702,2009,1,A1342,2115,HT=1; OFT=6
10750,91623,2009,1,A1345,1019,Ht: 20s
10689,91732,2009,1,A1347,803,NA
10203,91381,2009,1,A1350,942,HT 13; no ice with poop
10215,91333,2009,1,A1351,946,HT: 23s
10658,91336,2009,1,A1352,1034,HT: 0s
10346,91676,2009,1,A1357,930,HT 12; Vocal
10657,91365,2009,1,A1359,1140,HT=9; OFT=15 + 3 smears
11164,91583,2009,1,A1360,1020,HT=18; OFT=25
10167,91406,2009,1,A1361,904,HT: 7s
10304,91335,2009,1,A1363,1043,HT: 21s
10096,91706,2009,1,A1364,941,NA
10762,91338,2009,1,A1367,1025,HT: 24s
10160,91479,2009,1,A1369,1147,FMRI 11:47
11164,91373,2009,1,A1370,1119,Ht:18s
10646,91560,2009,1,A1372,830,HT: 14s
13653,91629,2009,1,A1373,850,HT=12; OFT=7
10226,91382,2009,1,A1374,1110,HT 0;  no ice with poop
10182,91299,2009,1,A1376,922,HT 7;
13683,91750,2009,1,A1378,931,0 s HT
10661,91446,2009,1,A1379,1210,HT=19; OFT=13
10417,91385,2009,1,A1382,927,HT 11; no ice with poop
10318,91595,2009,1,A1383,1104,Released
11177,92301,2009,1,A1385,1930,HT 22
11177,91519,2009,1,A1386,2117,FMRI 2117; HT 14
10689,91389,2009,1,A1387,912,HT 11; no ice with poop
10311,91383,2009,1,A1388,1018,HT 8; no ice with poop
13692,91340,2009,1,A1390,1005,HT: 19s
10405,91578,2009,1,A1391,1020,Released without handling; caught twice
10569,91449,2009,1,A1394,918,HT 15
10226,91715,2009,1,A1399,823,NA
10319,92231,2009,1,A1400,1108,Ht: 23s
10260,91334,2009,1,A1405,911,HT: 16s
10407,91615,2009,1,A1406,1059,HT: 12s.; wean?
10593,91388,2009,1,A1407,1038,HT 9; no ice with poop
13667,91367,2009,1,A1414,1250,Caught twice; released without handling twice
10720,92277,2009,1,A1502,2026,NA
10191,92336,2009,1,A1503,922,HT 6
10686,92126,2009,1,A1513,1140,HT=14; OFT=8
10699,92723,2009,1,A1514,2016,A -/- juv Rattled
10391,92292,2009,1,A1519,2016,NA
10127,92184,2009,1,A1521,2032,NA
11326,92219,2009,1,A1525,2058,HT 8
10184,92436,2009,1,A1526,2152,HT 21
10393,92137,2009,1,A1528,907,NA
10759,92127,2009,1,A1533,1009,HT 18
10271,92216,2009,1,A1539,2102,HT 20
10148,92185,2009,1,A1544,2038,NA
10213,92158,2009,1,A1550,905,HT=14; OFT=1
10754,92444,2009,1,A1556,934,HT 17
10422,92188,2009,1,A1557,904,HT18
10378,92232,2009,1,A1558,1028,HT: 17s
10762,92366,2009,1,A1560,2102,24 s HT
10081,91855,2009,1,A1562,1031,HT: 0s
10757,92142,2009,1,A1566,950,NA
10407,92042,2009,1,A1571,1001,Ht: 23s
10762,91871,2009,1,A1572,906,HT: 23s
10321,92677,2009,1,A1574,1031,NA
11171,91759,2009,1,A1578,945,HT=0; OFT=18
10335,91860,2009,1,A1581,921,HT: 12s
10761,92365,2009,1,A1584,2120,20 s HT
10140,92696,2009,1,A1586,1116,HT 18
13692,91875,2009,1,A1589,914,Ht: 14s
10661,92218,2009,1,A1597,2152,Released w/o handling.
11448,91832,2009,1,A1599,1013,Released w/o handling.
10658,91869,2009,1,A1601,1105,HT: 9s
10342,91781,2009,1,A1604,850,HT=13
10623,92359,2009,1,A1605,2008,NA
10658,91696,2009,1,A1606,915,HT=1; OFT=0
11448,92152,2009,1,A1609,956,Released w/o handling.
10285,91928,2009,1,A1613,2049,HT 0
10754,92084,2009,1,A1614,1105,HT 22
10401,91772,2009,1,A1615,949,NA
10187,92133,2009,1,A1616,1030,NA
10686,91930,2009,1,A1617,2022,HT 16
10387,92030,2009,1,A1622,927,NA
10759,92445,2009,1,A1623,1230,HT 12
11448,91946,2009,1,A1624,1935,R on -618 mid?
10374,92700,2009,1,A1625,1034,HT 11
10135,92861,2009,1,A1626,1111,HT: 0s
10746,92706,2009,1,A1629,1047,HT 16; off grid midden; unsure of exact coordinates
10354,91725,2009,1,A1631,1104,HT8
10308,91771,2009,1,A1632,1047,HT17
13666,92222,2009,1,A1634,2132,Released w/o handling.
10679,91870,2009,1,A1635,959,Ht: 15s
